index,eaf_text,fst_text,lemmata,gloss,num_eaf_variants
6525,íŋgánɔ́nà ldó lɛ́ŋâɲà nd̪ɔ̀bà,íŋgá nɔ́nà lʊ́dó láŋáɲà nd̪ɔ̀bà,ŋgá nɔn lʊ̀dó aŋ nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] sheaf/grass.bundle[NOM,SG,left_h] see[CLL,VENT,PFV,3SG.OBJ,1PL.EXCL.SBJ,left_h] tomorrow[]",1
6575,ŋìðə̀ní ŋácílǐ ŋɛ̀rdɛ̀cí t̪ólèɲ ánó,ŋìðɛ̀ní ŋácíjí ŋɜ̀dɛ̀cí t̪ólèɲá ánó,ŋìðɛ̀ní ŋac-ij ɜd-ɛc t̪òlé ánó,"rabbit/hare[NOM,SG] give-caus[IT,IMP] touch-loc[CLŊ,VENT,PFV] lion[ACC,SG,left_h] PARTICLE[]",1
6576,ŋìðə̀ní ŋácílǐ ŋàrvbɛ̀cɛ̀́ t̪ə̀lèɲ ánú,ŋìðɛ̀ní ŋácíjí ŋàvə̀lɛ̀ t̪òlèɲá ánó,ŋìðɛ̀ní ŋac-ij avəl t̪òlé ánó,"rabbit/hare[NOM,SG] give-caus[IT,IMP] lift[CLŊ,IT,DEP] lion[ACC,SG] PARTICLE[]",1
6577,lícílà lírdɛ̀ kɛ̀ t̪òlèɲá ánó,líbíl lə́r̀dɛ̀ kɛ̀ t̪òlèɲá ánó,ib rd ŋgá t̪òlé ánó,"marry[CLL,VENT,PFV,WH.LOCATIVE,left_h] have[CLL,IT,DEP,left_h] aux[CLG,IT,PFV,3SG.OBJ,1SG.SBJ] lion[ACC,SG] PARTICLE[]",1
6578,láídɛ̀cà t̪òlèɲ ánô,lá ɜ́dɛ̀cì t̪òlèɲá ánó,ŋgá ɜd-ɛc t̪òlé ánó,"aux touch-loc[CLL,IT,PFV,aux,left_h] lion[ACC,SG] PARTICLE[]",1
6529,íŋgánɔ́nà ð̀ɾə̀vɛ́ nd̪ɔ̀bà,íŋgá nɔ́nà ðə̀ɾɔ̀vɛ́ nd̪ɔ̀bà,ŋgá nɔn ðə̀ɾɔ́v nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] sheaf/grass.bundle.for.roof[ACC,SG] tomorrow[]",1
6531,íŋgánɔ́nà ɾə̀vɛ́ nd̪ɔ̀bà,íŋgá nɔ́nà íɾɔ̀vɛ́ nd̪ɔ̀bà,ŋgá nɔn ðə̀ɾɔ́v nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] sheaf/grass.bundle.for.roof[ACC,PL,left_h] tomorrow[]",1
6532,ŋgánɔ́nà ɾə̀vɛ́ nd̪ɔ̀bà,ŋgá nɔ́nà íɾɔ̀vɛ́ nd̪ɔ̀bà,ŋgá nɔn ðə̀ɾɔ́v nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,aux] sheaf/grass.bundle.for.roof[ACC,PL,left_h] tomorrow[]",1
6533,íŋgánɔ́nà rə̀vɛ́ nd̪ɔ̀bà,íŋgá nɔ́nà rʊ́vɛ́ nd̪ɔ̀bà,ŋgá nɔn ðù nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] heart[ACC,PL] tomorrow[]",1
6534,íŋgánɔ́nà àɾ̀vɛ́ nd̪ɔ̀bà,íŋgá nɔ́nà ìɾɔ̀vɛ́ nd̪ɔ̀bà,ŋgá nɔn ðə̀ɾɔ́v nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] sheaf/grass.bundle.for.roof[ACC,PL] tomorrow[]",1
6519,ŋùdóŋɛ́ ŋàɲà ŋ̀c̀lò,ŋùd̪ɔ́ŋɛ́ ŋàɲà ŋìcə̀lò,ud̪ ŋàɲà icəlo,"kindle[CLŊ,VENT,PFV,WH.CLASS] grass[NOM,SG] good[CLŊ]",1
6520,ŋùdɔ́ ŋɛ́ŋàɲà ŋìc̀lò,ŋùd̪ɔ́ ŋáŋáɲà ŋìcə̀lò,ud̪ aŋ icəlo,"kindle[CLŊ,VENT,PFV] see[CLŊ,VENT,PFV,3SG.OBJ,1PL.EXCL.SBJ,left_h] good[CLŊ]",1
6521,íŋgánɔ́nà ŋùdóŋâɲà nd̪ɔ̀bà,íŋgá nɔ́nà ŋùd̪ɔ̀t̪áɲà nd̪ɔ̀bà,ŋgá nɔn ud̪-ɛt̪ nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] kindle-loc[CLŊ,VENT,PFV,3SG.OBJ,1PL.EXCL.SBJ] tomorrow[]",1
6550,ŋ̀ðìní ŋə̀rɛ̀mnámnà kán t̪úlè,ŋə̀ðìnɔ́ ŋə̀r̀náɲà ká t̪ólé,ð-in rn ŋgá t̪òlé,"slice-pass[CLŊ,VENT,PFV] swallow[CLŊ,VENT,PFV,3SG.OBJ,1PL.EXCL.SBJ] aux[CLG,IPFV] lion[NOM,SG,left_h]",1
6537,ŋ̀ðìní ŋə̀rɛ̀mná t̪ɔ́wə̀nì,ŋə̀ðìnɔ́ ŋə̀r̀nà t̪ɔ́wɜ̀nì,ð-in rn t̪ɔ́wɜ̀nì,"slice-pass[CLŊ,VENT,PFV] swallow[CLŊ,VENT,DEP] now[]",1
6538,ŋèðèní ŋə́rə̀mná ŋìrɛ̀cí t̪ólèɲánú,ŋìðɛ̀ní ŋə́r̀nà ŋìbɛ̀cí t̪ólèɲá,ŋìðɛ̀ní rn ib-ɛc t̪òlé,"rabbit/hare[NOM,SG] swallow[CLŊ,VENT,DEP,left_h] marry-loc[CLŊ,VENT,PFV] lion[ACC,SG,left_h]",1
6539,ŋɛ̀rəɛcít̪ólèɲanoŋɛvdɛ,ŋɛ̀rəɛcít̪ólèɲanoŋɛvdɛ,ŋɛ̀rəɛcít̪ólèɲanoŋɛvdɛ,<NO_GLOSS>,1
6540,ŋèðə̀ní ŋə́rə̀mná ŋìrbɛ̀cì t̪ólèɲ ánò,ŋìðɛ̀ní ŋə́r̀nà ŋìbɛ̀cì t̪ólèɲá ánó,ŋìðɛ̀ní rn ib-ɛc t̪òlé ánó,"rabbit/hare[NOM,SG] swallow[CLŊ,VENT,DEP,left_h] marry-loc[CLŊ,IT,DEP] lion[ACC,SG,left_h] PARTICLE[]",1
6541,ŋèðèní ŋə́ràmná ŋɛ́rdɛ̀cì t̪òlèɲánú,ŋìðɛ̀ní ŋə́r̀nà ŋɜ́dɛ̀cì t̪òlèɲá,ŋìðɛ̀ní rn ɜd-ɛc t̪òlé,"rabbit/hare[NOM,SG] swallow[CLŊ,VENT,DEP,left_h] touch-loc[CLŊ,IT,DEP,left_h] lion[ACC,SG]",1
6542,ŋèð̀ní ŋə́rɛ̀mná ŋ̀ ɛ́rdɛ̀cì t̪òlèɲánó,ŋìðɛ̀ní ŋə́r̀nà ŋɛ̀ ɜ́dɛ̀cì t̪òlèɲá,ŋìðɛ̀ní rn ŋgá ɜd-ɛc t̪òlé,"rabbit/hare[NOM,SG] swallow[CLŊ,VENT,DEP,left_h] aux[CLŊ,IT,PFV,3SG.OBJ,1SG.SBJ] touch-loc[IT,PFV] lion[ACC,SG]",1
6527,íŋgánɔ̀nà ðɾav,íŋgá nɔ́nà ðɾɔ́v,ŋgá nɔn ðə̀ɾɔ́v,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] sheaf/grass.bundle.for.roof[NOM,SG]",1
6565,wɛ́nɛ́ ŋícə́ló t̪ɔ́wə̀nì,únɛ́ ŋícə̀lò t̪ɔ́wɜ̀nì,òn icəlo t̪ɔ́wɜ̀nì,"porcupine[ACC,SG] good[CLŊ,left_h] now[]",1
6566,ŋŋìðə̀ní ŋàcílì t̪ɔ̀wə̀nì,ŋìðɛ̀ní ŋàcìjí t̪ɔ́wɜ̀nì,ŋìðɛ̀ní ŋac-ij t̪ɔ́wɜ̀nì,"rabbit/hare[NOM,SG] give-caus[VENT,IPFV] now[]",1
6551,ŋ̀ðìní ŋə̀ràmnámnà káń t̪ólé,ŋə̀ðìnɔ́ ŋə̀r̀náɲà kɜ́ní t̪ólé,ð-in rn kɜ́ní t̪òlé,"slice-pass[CLŊ,VENT,PFV] swallow[CLŊ,VENT,PFV,3SG.OBJ,1PL.EXCL.SBJ] 2nd born female child[NOM,SG] lion[NOM,SG,left_h]",1
6552,ǎŋèðìní ŋə̀rɛ̀mná kán t̪ólè,ŋèðìnɔ́ ŋə̀r̀nà ká t̪ólé,eðin rn ŋgá t̪òlé,"happen[CLŊ,VENT,PFV] swallow[CLŊ,VENT,DEP] aux[CLG,IPFV] lion[NOM,SG,left_h]",1
6553,ŋìðìní ŋárámnà nà kán t̪úlè,ŋìðìjí ŋá ŕnà nà ká t̪ólé,ið-ij ŋgá rn ŋgá ŋgá t̪òlé,"do-caus[CLŊ,VENT,PFV] aux swallow[CLŊ,IT,IPFV,aux] aux[CLN,IT,PFV] aux[CLG,IPFV] lion[NOM,SG,left_h]",1
6554,aŋìðìní ŋə̀ rɛ́mnà kán t̪ólè,áŋìðìnɔ́ ŋɛ̀ rə́mànà ká t̪ólé,aŋ-ið-in ŋgá man ŋgá t̪òlé,"see-antip-pass[VENT,IPFV,left_h] aux[CLŊ,IT,PFV,3SG.OBJ,1SG.SBJ] boil[CLR,VENT,DEP,left_h] aux[CLG,IPFV] lion[NOM,SG,left_h]",1
6555,ŋìðìní ŋə́rɛ́mnà kán t̪úlè,ŋìðìjí ŋə́r̀nà ká t̪ólé,ið-ij rn ŋgá t̪òlé,"do-caus[CLŊ,VENT,PFV] swallow[CLŊ,VENT,DEP,left_h] aux[CLG,IPFV] lion[NOM,SG,left_h]",1
6556,ðíɲɔ́ ŋàrɛ̀mnɔ́ kán t̪ólè,ðíɲɔ́ ŋàɾìnɔ́ ká t̪ólé,ðiɲ(1) aɾ-in ŋgá t̪òlé,"fear[VENT,IPFV,left_h] say-pass[CLŊ,VENT,PFV] aux[CLG,IPFV] lion[NOM,SG,left_h]",1
1014,léɲàlɛ́və́lɛ̂ðàló,léɲàlɛ́və́lɛ̂ðàló,léɲàlɛ́və́lɛ̂ðàló,<NO_GLOSS>,1
999,ŋgíɲárvə́lɛ̂ðà nd̪ɔ̀bàgɛ̀,ŋgéɲár və́lɛ̀ðà nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,"aux pull[CLG,IT,IPFV,1PL.EXCL.OBJ,aux] tomorrow[]",1
1000,láŋlóvə́lɛ̂ðàló nd̪ɔ̀bàgɛ̀,láló və́lɛ̀ðàt̪ɔ́ nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð-at̪ nd̪ɔ̀bàgɛ̀,"aux pull-loc[CLL,VENT,IPFV,3PL.OBJ,1DU.INCL.SBJ,aux] tomorrow[]",1
1001,láŋə́lvə́lɛ̂ðàló nd̪ɔ̀bàgɛ̀,láŋə́lvə́lɛ̂ðàló nd̪ɔ̀bàgɛ̀,láŋə́lvə́lɛ̂ðàló nd̪ɔ̀bàgɛ̀,<NO_GLOSS> tomorrow[],1
1003,ŋgálvə́lɛ̂ðà,ŋgál və́lɛ̀ðà,ŋgá vəlɛð,"aux pull[CLG,IT,IPFV,3SG.OBJ,3SG.SBJ,aux]",1
1004,ŋgálvə́lɛ̂ðàŕ nd̪ɔ̀bàgɛ̀,ŋgál və́lɛ̀ðàŕ nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,"aux pull[CLG,IT,IPFV,3SG.OBJ,1PL.INCL.SBJ,aux] tomorrow[]",1
1005,ŋgálə́ŕvə́lɛ̂ðǎŕ nd̪ɔ̀bàgɛ̀,ŋgáló və́lɛ̀ðàŕ nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,"aux pull[CLG,IT,IPFV,3PL.OBJ,1PL.INCL.SBJ,aux] tomorrow[]",1
1006,lálóvə́lɛ̂ðàrló nd̪ɔ̀bàgɛ̀,láló və́lɛ̀ðàŕ nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,"aux pull[CLL,IT,IPFV,3PL.OBJ,1PL.INCL.SBJ,aux] tomorrow[]",1
953,lə̀və̀lɛ̀ðátɛ́ únɛ́rɛ̀,lə̀və̀lɛ̀ðátɛ́ únɛ́ɾɛ́,vəlɛð ùnɛ́ɾɛ́,"pull[CLL,VENT,PFV,1DU.INCL.OBJ] yesterday[left_h]",1
954,lə̀və̀lɛ̀ðátɛ́r únɛ́rɛ̀,lə̀və̀lɛ̀ðátɛ́ŕ únɛ́ɾɛ́,vəlɛð ùnɛ́ɾɛ́,"pull[CLL,VENT,PFV,1PL.INCL.OBJ] yesterday[left_h]",1
956,ávə̀lɛ̀ðìnɔ́ únɛ́rɛ̀,ávə̀lɛ̀ðìnɔ́ únɛ́ɾɛ́,vəlɛð-in ùnɛ́ɾɛ́,"pull-pass[VENT,PFV,2SG.SBJ] yesterday[left_h]",1
957,jɛ́və̀lɛ̀ðìnɔ́ únɛ́rɛ̀,jɛ́və̀lɛ̀ðìnɔ́ únɛ́ɾɛ́,vəlɛð-in ùnɛ́ɾɛ́,"pull-pass[VENT,PFV,1SG.SBJ] yesterday[left_h]",1
958,kə̀və̀lɛ̀ðìnɔ́ únɛ́rɛ̀,kə̀və̀lɛ̀ðìnɔ́ únɛ́ɾɛ́,vəlɛð-in ùnɛ́ɾɛ́,"pull-pass[CLG,VENT,PFV] yesterday[left_h]",1
1007,ɲáláŋâvə̀lɛ̀ðà nd̪ɔ̀bàgɛ̀,ɲáláŋâ və̀lɛ̀ðà nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,"aux pull[CLL,IT,IPFV,2SG.OBJ,1PL.EXCL.SBJ,aux,left_h] tomorrow[]",1
1008,ɲáláŋâá və̀lɛ̀ðà nd̪ɔ̀bàgɛ̀,ɲáláŋâ və̀lɛ̀ðá nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,"aux[CLL,IPFV,2SG.OBJ,1PL.EXCL.SBJ,left_h] pull[VENT,IMP] tomorrow[]",1
1011,ɲâlaŋavə̀lɛ̀ðá,ɲáláŋâ və̀lɛ̀ðà,ŋgá vəlɛð,"aux pull[CLL,IT,IPFV,2SG.OBJ,1PL.EXCL.SBJ,aux,left_h]",1
6571,ŋìðə̀ní ŋícə̀ló ŋə̀rðɛ̀cà t̪òlèɲá ánù,ŋìðɛ̀ní ŋícə̀lò ŋə̀ɾàcà t̪òlèɲá ánó,ŋìðɛ̀ní icəlo ɾac t̪òlé ánó,"rabbit/hare[NOM,SG] good[CLŊ,left_h] pour[CLŊ,VENT,DEP] lion[ACC,SG] PARTICLE[]",1
6572,ŋ̀ðə̀ní ŋícə́ló ŋə̀írdɔ̀cɔ̀ t̪òlèɲánó,ŋìðɛ̀ní ŋícə̀lò ŋíɾdɔ̀cɔ̀ t̪òlèɲá,ŋìðɛ̀ní icəlo iɾdɛc t̪òlé,"rabbit/hare[NOM,SG] good[CLŊ,left_h] deceive[CLŊ,VENT,DEP,left_h] lion[ACC,SG]",1
6573,ŋìðə̀ní ŋácílè ŋɛ̀ ̀rɟɔ̀t̪ɔ̀ t̪òlìɲ́ ánú,ŋìðɛ̀ní ŋácìt̪ɛ̀ ŋɛ̀ rə̀t̪ɔ̀ t̪òlèɲá ánó,ŋìðɛ̀ní ŋac-it̪ ŋgá t̪ t̪òlé ánó,"rabbit/hare[NOM,SG] give-ben[IT,PFV] aux[CLŊ,IT,PFV,3SG.OBJ,1SG.SBJ] drink[CLR,VENT,DEP] lion[ACC,SG] PARTICLE[]",1
6574,ŋèðə̀ní ŋácílí ŋá ́rdðɛ̀cí t̪ólèɲ ánó,ŋìðɛ̀ní ŋácíjí ŋá íɾdɛ̀cí t̪ólèɲá ánó,ŋìðɛ̀ní ŋac-ij ŋgá iɾdɛc t̪òlé ánó,"rabbit/hare[NOM,SG] give-caus[IT,IMP] aux[CLŊ,IPFV] deceive[VENT,IPFV,left_h] lion[ACC,SG,left_h] PARTICLE[]",1
6560,vɜ̀rìi ŋèðèní ŋə̀ràmná márà,várì ŋìðɛ̀ní ŋə̀r̀nà mánà,var ŋìðɛ̀ní rn man,"run[IT,PFV] rabbit/hare[NOM,SG] swallow[CLŊ,VENT,DEP] boil[IT,IPFV]",1
6561,ŋèðèní ŋə̀r̀mná márà,ŋìðɛ̀ní ŋə̀r̀nà mánà,ŋìðɛ̀ní rn man,"rabbit/hare[NOM,SG] swallow[CLŊ,VENT,DEP] boil[IT,IPFV]",1
6562,ŋíðíní ŋə̀rə̀mnà márà t̪ɔ́wə̀nì,ŋíðɛ̀ní ŋə̀r̀nà mánà t̪ɔ́wɜ̀nì,ŋìðɛ̀ní rn man t̪ɔ́wɜ̀nì,"rabbit/hare[NOM,SG,left_h] swallow[CLŊ,VENT,DEP] boil[IT,IPFV] now[]",1
966,kə̀və̀lɛ̀ðɛ́ɲárɛ̀,kə̀və̀lɛ̀ðéɲárɛ́,vəlɛð,"pull[CLG,VENT,PFV,1PL.EXCL.OBJ]",1
6645,án mòvé d̪ù àláwú,àn m̀ɔ́ úd̪ɔ̀ láwó,àn m ud̪ aw,"FOC[] take[VENT,IPFV] kindle[IT,IPFV] urinate[CLL,VENT,PFV,left_h]",1
6646,làít̪ɔ̀ dìjɔ́ ɛɽɛ̀,lá ít̪ɔ̀ dìjɔ́ ɛ́ɽɛ́,ŋgá eit̪ dìjɔ́ ɛ́ɽɛ́,"aux allow[CLL,IT,IPFV,aux] cow[NOM,SG] inside.house[NOM,SG]",1
6631,lâr̀lɔ́ rúŋɔ̀ nd̪ɔ̀bà,làló rúŋɔ̀ nd̪ɔ̀bà,ŋgá ruŋ nd̪ɔ̀bà,"aux[CLL,IT,PFV,3PL.OBJ] wait[IT,IPFV] tomorrow[]",1
6632,lávlà álɛ́ nd̪ɔ̀bà,lávə̀là álɛ́ nd̪ɔ̀bà,avəl âl nd̪ɔ̀bà,"lift[CLL,VENT,DEP,left_h] stone[ACC,SG] tomorrow[]",1
6633,lávdà álɛ́ nd̪ɔ̀bà,lávt̪à álɛ́ nd̪ɔ̀bà,avt̪ âl nd̪ɔ̀bà,"set.down[CLL,VENT,DEP,left_h] stone[ACC,SG] tomorrow[]",1
6636,ládíjà nd̪ɔ̀bà,ládìjà nd̪ɔ̀bà,adij nd̪ɔ̀bà,"stay[CLL,VENT,DEP,left_h] tomorrow[]",1
6637,ládìjɔ́ nd̪ɔ̀bà,ládìjɔ́ nd̪ɔ̀bà,adij nd̪ɔ̀bà,"stay[CLL,VENT,PFV,left_h] tomorrow[]",1
6623,lâmbràðɔ́ nd̪ɔ̀bà,lábràt̪ɔ́ nd̪ɔ̀bà,abr-at̪ nd̪ɔ̀bà,"jump-loc[CLL,VENT,PFV,left_h] tomorrow[]",1
6583,ŋìðə̀ní ŋàcílí kán t̪úlì,ŋìðɛ̀ní ŋácíjí ká t̪úrì,ŋìðɛ̀ní ŋac-ij ŋgá ur,"rabbit/hare[NOM,SG] give-caus[IT,IMP] aux[CLG,IPFV] climb.down[CLT̪,IT,DEP,left_h]",1
6584,ŋìðɛ̀ní ŋàcí lì kán t̪úlì,ŋìðɛ̀ní ŋàcí ílí ká t̪úrì,ŋìðɛ̀ní ŋac ìlí ŋgá ur,"rabbit/hare[NOM,SG] give[VENT,IPFV] market[NOM,SG,left_h] aux[CLG,IPFV] climb.down[CLT̪,IT,DEP,left_h]",1
6585,ŋèðèní ŋàmɲí ŋɔ̀mɔ̀,ŋìðɛ̀ní ŋàmìɲí ŋɔ̀mɔ̀,ŋìðɛ̀ní amiɲ lɔ̀mɔ̀,"rabbit/hare[NOM,SG] love[CLŊ,VENT,PFV] food/bread[NOM,PL]",1
6586,ŋìðìní ŋàmìɲí ŋɔ́mɔ̀,ŋìðìjí ŋàmìɲí ŋɔ́mɔ̀,ið-ij amiɲ lɔ̀mɔ̀,"do-caus[CLŊ,VENT,PFV] love[CLŊ,VENT,PFV] food/bread[NOM,PL,left_h]",1
6589,ŋìðə̀ní ŋámìɲí ŋɔ́mɔ̌ ŋárdɛ̀cà t̪òlèɲánù,ŋìðɛ̀ní ŋámìɲí ŋɔ́mɔ̀ ŋárŋàcà t̪òlèɲá,ŋìðɛ̀ní amiɲ lɔ̀mɔ̀ arŋ-ac t̪òlé,"rabbit/hare[NOM,SG] love[CLŊ,VENT,PFV,left_h] food/bread[NOM,PL,left_h] see.REDUP-loc[CLŊ,VENT,DEP,left_h] lion[ACC,SG]",1
6590,ŋìðə̀ní ŋámìɲí ŋɔ́mɔ̀ ŋárdɛ̀cɔ̀ t̪òɽìɲ ánù,ŋìðɛ̀ní ŋámìɲí ŋɔ́mɔ̀ ŋɜ́dɛ̀cì t̪ə̀ɽìɲɔ́ ánó,ŋìðɛ̀ní amiɲ lɔ̀mɔ̀ ɜd-ɛc ɽiɲ ánó,"rabbit/hare[NOM,SG] love[CLŊ,VENT,PFV,left_h] food/bread[NOM,PL,left_h] touch-loc[CLŊ,IT,DEP,left_h] kill[CLT̪,VENT,PFV] PARTICLE[]",1
6641,ládɔ̀ɽðàt̪ɔ́ ə̀ŋnà nd̪ɔ̀bà,lá dɔ̀ɽðàt̪ɔ́ ə̀ŋná nd̪ɔ̀bà,ŋgá dɔɽðat̪ ə̀ŋná nd̪ɔ̀bà,"aux fix[CLL,VENT,IPFV,aux] house[NOM,SG] tomorrow[]",1
6644,nà úd̪ɔ̀ navda,nà úd̪ɔ̀ nàvt̪à,ŋgá ud̪ avt̪,"aux[CLN,IT,PFV] kindle[IT,IPFV] set.down[CLN,VENT,DEP]",1
6591,ŋìðə̀ní ŋámìɲí ŋɔ́mɔ̀ ŋɛ̀ ðə́rɟɛ̀cɔ̀ t̪òlèɲánò,ŋìðɛ̀ní ŋámìɲí ŋɔ́mɔ̀ ŋɛ̀ ðírcə̀cɔ̀ t̪òlèɲá,ŋìðɛ̀ní amiɲ lɔ̀mɔ̀ ŋgá ircəc t̪òlé,"rabbit/hare[NOM,SG] love[CLŊ,VENT,PFV,left_h] food/bread[NOM,PL,left_h] aux[CLŊ,IT,PFV,3SG.OBJ,1SG.SBJ] teach/learn[CLÐ,VENT,DEP,left_h] lion[ACC,SG]",1
6592,ŋìðə̀ní ŋám̀ɲí ŋɔ́mɔ́ ŋárdɛ̀cí t̪ólèɲá ánú,ŋìðɛ̀ní ŋámìɲí ŋúmɔ́ ŋɜ́dɛ̀cí t̪ólèɲá ánó,ŋìðɛ̀ní amiɲ um ɜd-ɛc t̪òlé ánó,"rabbit/hare[NOM,SG] love[CLŊ,VENT,PFV,left_h] hurt[CLŊ,VENT,PFV,left_h] touch-loc[CLŊ,VENT,PFV,left_h] lion[ACC,SG,left_h] PARTICLE[]",1
6593,ŋèðə̀ní ŋàmìɲí ŋɔ́mɔ̀ ŋà írdɛ̀cí t̪òlèɲa ánú,ŋìðɛ̀ní ŋàmìɲí ŋɔ́mɔ̀ ŋà íɾdɛ̀cí t̪òlèɲá ánó,ŋìðɛ̀ní amiɲ lɔ̀mɔ̀ ŋgá iɾdɛc t̪òlé ánó,"rabbit/hare[NOM,SG] love[CLŊ,VENT,PFV] food/bread[NOM,PL,left_h] aux[CLŊ,IT,PFV] deceive[VENT,IPFV,left_h] lion[ACC,SG] PARTICLE[]",1
6594,ŋìðə̀ní ŋàmìɲí ŋɔ́mɔ̀ kɛáń t̪òlè,ŋìðɛ̀ní ŋàmìɲí ŋɔ́mɔ̀ kɜ́ní t̪òlé,ŋìðɛ̀ní amiɲ lɔ̀mɔ̀ kɜ́ní t̪òlé,"rabbit/hare[NOM,SG] love[CLŊ,VENT,PFV] food/bread[NOM,PL,left_h] 2nd born female child[NOM,SG] lion[NOM,SG]",1
6595,nɛ́ ŋàmìɲí ŋɔ́mɔ̀ káń t̪ólè,nɛ́ ŋàmìɲí ŋɔ́mɔ̀ kɜ́ní t̪ólé,ŋgá amiɲ lɔ̀mɔ̀ kɜ́ní t̪òlé,"aux[CLN,IPFV,3SG.OBJ,1SG.SBJ] love[CLŊ,VENT,PFV] food/bread[NOM,PL,left_h] 2nd born female child[NOM,SG] lion[NOM,SG,left_h]",1
6596,káǹíŋâiɲɔ́ ŋɔ̂mɽɔ̀ kàn lè,káǹíŋâiɲɔ́ ŋɔ́mɔ̀ kàl lɛ̀,káǹíŋâiɲɔ́ lɔ̀mɔ̀ ŋgá ŋgá,"<NO_GLOSS> food/bread[NOM,PL,left_h] aux[CLG,IT,PFV,WH.LOCATIVE] aux[CLL,IT,PFV,3SG.OBJ,1SG.SBJ]",1
6597,ŋìðìní ŋámíɲì ŋɔ̀mɔ̀ kán t̪ùlè,ŋìðìjí ŋámìɲì ŋɔ̀mɔ̀ ká t̪òlé,ið-ij amiɲ lɔ̀mɔ̀ ŋgá t̪òlé,"do-caus[CLŊ,VENT,PFV] love[CLŊ,IT,DEP,left_h] food/bread[NOM,PL] aux[CLG,IPFV] lion[NOM,SG]",1
6598,ŋìðìní ŋámíɲ́ɛŋnɔ̀rnɔ̀ kán t̪òlè,ŋìðìjí ŋámíɲ́ɛŋnɔ̀rnɔ̀ ká t̪òlé,ið-ij ŋámíɲ́ɛŋnɔ̀rnɔ̀ ŋgá t̪òlé,"do-caus[CLŊ,VENT,PFV] <NO_GLOSS> aux[CLG,IPFV] lion[NOM,SG]",1
6557,ɔ̀ðə̀ŋ̀ní ŋàðrɛ̀ḿnɔ́mnà kán t̪ólè,ɔ̀ðə̀ŋɪ̀nà ŋàðrɛ̀ḿnɔ́mnà ká t̪ólé,ɔ̀ðə̀ŋɪ̀nà ŋàðrɛ̀ḿnɔ́mnà ŋgá t̪òlé,"hippo[NOM,SG] <NO_GLOSS> aux[CLG,IPFV] lion[NOM,SG,left_h]",1
6558,ðáó nàrɛmnà kânt̪ɔ̀ ɛ̀,ðáĺ nə̀r̀nà kɔ́nt̪ɔ̀ pɛ̀,ŋgá rn ant̪ p,"aux[CLÐ,IPFV,3PL.OBJ] swallow[CLN,VENT,DEP] enter[CLG,VENT,DEP,left_h] hit[IT,PFV]",1
6610,ládɔ́ɽðɔ̀t̪à ìŋná nd̪ɔ̀bà,lá dɔ́ŋðɔ̀t̪à ə̀ŋná nd̪ɔ̀bà,ŋgá dɔŋð-ɔt̪ ə̀ŋná nd̪ɔ̀bà,"aux push-loc[CLL,IT,IPFV,aux] house[NOM,SG] tomorrow[]",1
6611,lɔ̀n lìcə̀lò,lɔ̀n lìcə̀lò,lɔ̀n icəlo,"sorghum[NOM,SG] good[CLL]",1
6612,ðɔ́rndɔ̀ ð̀cə̀lò,ðɔ́ndɔ̀ ðə̀cùlɔ̀,ðɔ̀ndɔ̀ ðə̀cùl,"gourd[NOM,SG,left_h] Arabic.language[ACC,SG]",1
6599,láláɽà nd̪ɔ̀bà,lál áɽà nd̪ɔ̀bà,ŋgá aɽ nd̪ɔ̀bà,"aux put[CLL,IT,IPFV,3SG.OBJ,3SG.SBJ,aux] tomorrow[]",1
6602,lâɽàɽó nd̪ɔ̀bà,lá àɽó nd̪ɔ̀bà,ŋgá aɽ nd̪ɔ̀bà,"aux put[CLL,VENT,IPFV,aux] tomorrow[]",1
6606,ládɔ̀ɽðɔ̀t̪ɔ́ émnà nd̪ɔ̀bà,lá dɔ̀ŋðɔ̀t̪ɔ́ érnà nd̪ɔ̀bà,ŋgá dɔŋð-ɔt̪ ðə̀rnà nd̪ɔ̀bà,"aux push-loc[CLL,VENT,IPFV,aux] leather[NOM,PL,left_h] tomorrow[]",1
